sugas,parklajumi,svarots
DREFAL,0.3132405436130904,0.002279037566197076
DRYERE,2.45112959576372e-5,1.7833631508643322e-7
DYSTRU,0.16210589848247892,0.0011794304405244296
ECLSIL,0.012110901306933614,8.811502725873034e-5
ECTCRE,0.15552566052607741,0.0011315547430678498
EILCOM,0.25187862547319056,0.0018325879624463011
EILDEP,0.29997230620399423,0.0021825021332554768
EILGRI,0.3120944646190592,0.0022706990636166035
EILLUT,0.23644548560331155,0.0017203013946791577
EILSOR,0.020098581269350616,1.462308206076065e-4
ELECOR,0.12392090298282402,9.016086802727563e-4
ELONYM,0.39512619676879174,0.0028748112726331688
EMAATO,0.10023773226383921,7.2929753838592e-4
EMMMON,0.06616062398910696,4.813634459160509e-4
EMMTRA,0.411542492833883,0.0029942509690358433
ENAPAL,0.03282276424485302,2.3880788826891863e-4
ENDVER,0.06273367067685345,4.5643003453148815e-4
ENNAUT,0.07363522341913804,5.357462301394026e-4
ENNERO,0.053787483697397526,3.9134045204887376e-4
ENNFUS,0.017565565354436083,1.278014105469606e-4
EPIALT,0.20713066849624318,0.001507016202849943
EPIAUT,7.568626628918398e-16,5.5066895916035936e-18
EPICHR,1.4295860981934445e-14,1.0401209193150583e-16
EPIHAS,0.3260356032289911,0.002372130309524668
EPIREP,0.2572768273934399,0.0018718635454352053
EPIRIV,0.3270714579853538,0.002379666855961615
EPISP.,2.5693360414695365e-12,1.8693663633549046e-14
EPITED,0.0387087322637043,2.816323006954461e-4
EPITEN,0.045478759683507446,3.3088884531750327e-4
EPITRI,1.2311303520000129e-6,8.957308938140292e-9
EPITRS,0.2496912666330934,0.0018166734422190212
EPIVES,0.1183970608513193,8.614189794689194e-4
ERADEF,0.06642966081852175,4.8332087145827e-4
EREAET,0.0976538034782159,7.104977026338553e-4
ERELIG,0.6763504281005589,0.004920908435973713
ERILAN,0.1419533135960243,0.0010328067069475411
ERYTAG,0.014651050548781528,1.0659633711454842e-4
EUCGLY,0.17215179904300118,0.0012525211857377632
EUCOCE,1.3297677330094368e-9,9.67496283491503e-12
EUCVIR,0.32406355837907164,0.0023577823447198843
EUDLAC,0.17400009001060474,0.001265968757050991
EULMEL,0.010900365432024037,7.930755711988437e-5
EULMIN,0.01586012105196731,1.1539314567948555e-4
EULPOP,0.423430800369244,0.003080746475521292
EULPRU,0.491207048012695,0.0035738646801241197
EULPYR,0.4377008443965427,0.003184570731584615
EUMEUM,0.3188617752421818,0.0023199358416987888
EUPABI,3.3547831012243945e-7,2.4408324113935064e-9
EUPAUR,0.05375479881757042,3.9110264736333275e-4
EUPCEN,4.7090202824395806e-5,3.4261318793137465e-7
EUPICT,0.09717330387196348,7.070017418601926e-4
EUPIT.,0.3129701154038331,0.0022770700174221063
EUPLAN,0.005349387676390489,3.892042623225779e-5
EUPMAT,0.16873471184842032,0.0012276595570558772
