sugas,parklajumi,svarots
PEXMAL,0.4611512259332038,0.0030766662597876146
PHABUC,0.22997172854672068,0.0015343041894617395
PHEALC,0.05003083395974224,3.337911082887836e-4
PHEARI,0.1414534240424078,9.437359213390538e-4
PHEGNO,6.652413050167316e-4,4.4382956450353676e-6
PHETEL,0.16078212925039595,0.0010726913958440962
PHETRE,4.51537540225324e-5,3.0125265572642596e-7
PHITRA,0.40232488268346595,0.0026841940830154573
PHIVET,0.06143633402445965,4.09885272744511e-4
PHRFUL,0.09988051284773321,6.663736028610609e-4
PHYHEC,0.33188365400329684,0.0022142307837968805
PHYILI,0.46163787300989995,0.0030799130269153945
PIEBRA,0.2581773889831367,0.0017224841159579497
PIENAP,0.22589664384171967,0.001507116414795671
PIERAP,0.24441814302922313,0.001630686446547315
PIESP.,0.2780690392737583,0.001855195395596865
PLAGON,0.537237377936116,0.0035842908383208597
PLAPUL,0.350228809273244,0.002336624300447288
PLEARG,0.22385055030371123,0.0014934654764510512
PLEARI,0.197713167099883,0.0013190844914290015
PLEARY,0.2981101457389483,0.0019889038031707237
PLEBIC,0.4334287484610419,0.002891709988872969
PLEIDA,0.23691702173972828,0.0015806411566638048
PLERUB,0.3294175740907807,0.0021977778190553805
PLERUR,0.1057990866402027,7.058605981661361e-4
PLOINT,0.18174361218277907,0.0012125402863304427
PLUXYL,0.15850400992558228,0.0010574924492333816
POEPOP,9.875795679302759e-4,6.588842368049608e-6
POLAMA,0.7172226287922306,0.0047850998515633555
POLCAL,0.18480074764650198,0.00123293660104001
POLICA,0.31667015173473134,0.0021127307410979206
POLNEB,0.662460782687047,0.004419744812346991
POLTEN,0.4097061014338807,0.0027334394181862723
PONEDU,0.024646742539711726,1.644358659833355e-4
PRIFUL,0.16287681200011697,0.0010866665072145239
PROPYG,0.6185594162936691,0.004126847721012696
PROSEH,0.011213810353452683,7.481526670195228e-5
PSECAN,0.29808265681107654,0.0019887204050745145
PSEMAC,0.3329839698477416,0.002221571769667323
PSYSP.,0.41533687871543734,0.0027710063192467353
PTEPEN,0.31752497020506215,0.0021184338402073025
PTESP.,0.2812399963677331,0.0018763510949718887
PTICAP,0.3455584470467999,0.0023054650080611312
PTIPLU,2.515301662908998e-4,1.6781357880594089e-6
PTYLEC,0.36415187461818765,0.002429514924977062
PYRALV,0.11309707907559916,7.545506716766895e-4
PYRAUR,0.17204732757834706,0.0011478495080995395
PYRCIN,0.2320012043509775,0.0015478442591414345
PYRDES,0.11024141119805772,7.354984898458564e-4
