"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.23239 1725460 0 0.9103 0.9940 0.8427 0.9103 0.9176 0.9940 0.8427
0.23249 1725236 0 0.9102 0.9940 0.8426 0.9102 0.9175 0.9940 0.8426
0.23259 1725012 0 0.9102 0.9940 0.8425 0.9102 0.9175 0.9940 0.8425
0.23269 1724787 0 0.9101 0.9940 0.8424 0.9101 0.9174 0.9940 0.8424
0.23279 1724564 0 0.9100 0.9940 0.8423 0.9100 0.9173 0.9940 0.8423
0.23289 1724340 0 0.9100 0.9940 0.8422 0.9100 0.9173 0.9940 0.8422
0.23299 1724116 0 0.9099 0.9939 0.8421 0.9099 0.9172 0.9939 0.8421
0.23309 1723892 0 0.9098 0.9939 0.8420 0.9098 0.9171 0.9939 0.8420
0.23319 1723668 0 0.9098 0.9939 0.8419 0.9098 0.9171 0.9939 0.8419
0.23328 1723444 0 0.9097 0.9939 0.8418 0.9097 0.9170 0.9939 0.8418
0.23338 1723220 0 0.9097 0.9939 0.8417 0.9097 0.9170 0.9939 0.8417
0.23348 1722996 0 0.9096 0.9939 0.8416 0.9096 0.9169 0.9939 0.8416
0.23358 1722772 0 0.9095 0.9939 0.8415 0.9095 0.9168 0.9939 0.8415
0.23368 1722548 0 0.9095 0.9939 0.8414 0.9095 0.9168 0.9939 0.8414
0.23378 1722324 0 0.9094 0.9939 0.8413 0.9094 0.9167 0.9939 0.8413
0.23388 1722100 0 0.9093 0.9939 0.8412 0.9093 0.9167 0.9939 0.8412
0.23398 1721876 0 0.9093 0.9939 0.8411 0.9093 0.9166 0.9939 0.8411
0.23408 1721652 0 0.9092 0.9938 0.8410 0.9092 0.9165 0.9938 0.8410
0.23418 1721428 0 0.9091 0.9938 0.8409 0.9091 0.9165 0.9938 0.8409
0.23428 1721203 0 0.9091 0.9938 0.8409 0.9091 0.9164 0.9938 0.8409
0.23438 1720980 0 0.9090 0.9938 0.8408 0.9090 0.9163 0.9938 0.8408
0.23448 1720756 0 0.9089 0.9938 0.8407 0.9089 0.9163 0.9938 0.8407
0.23458 1720532 0 0.9089 0.9938 0.8406 0.9089 0.9162 0.9938 0.8406
0.23468 1720308 0 0.9088 0.9938 0.8405 0.9088 0.9162 0.9938 0.8405
0.23478 1720084 0 0.9087 0.9938 0.8404 0.9087 0.9161 0.9938 0.8404
0.23488 1719860 0 0.9087 0.9938 0.8403 0.9087 0.9160 0.9938 0.8403
0.23498 1719636 0 0.9086 0.9938 0.8402 0.9086 0.9160 0.9938 0.8402
0.23508 1719412 0 0.9085 0.9938 0.8401 0.9085 0.9159 0.9938 0.8401
0.23518 1719188 0 0.9085 0.9937 0.8400 0.9085 0.9158 0.9937 0.8400
0.23528 1718964 0 0.9084 0.9937 0.8399 0.9084 0.9158 0.9937 0.8399
0.23538 1718740 0 0.9083 0.9937 0.8398 0.9083 0.9157 0.9937 0.8398
0.23548 1718516 0 0.9083 0.9937 0.8397 0.9083 0.9156 0.9937 0.8397
0.23558 1718292 0 0.9082 0.9937 0.8396 0.9082 0.9156 0.9937 0.8396
0.23568 1718068 0 0.9081 0.9937 0.8395 0.9081 0.9155 0.9937 0.8395
0.23578 1717844 0 0.9081 0.9937 0.8394 0.9081 0.9155 0.9937 0.8394
0.23588 1717620 0 0.9080 0.9937 0.8393 0.9080 0.9154 0.9937 0.8393
0.23598 1717395 0 0.9079 0.9937 0.8392 0.9079 0.9153 0.9937 0.8392
0.23607 1717172 0 0.9079 0.9937 0.8391 0.9079 0.9153 0.9937 0.8391
0.23617 1716948 0 0.9078 0.9936 0.8390 0.9078 0.9152 0.9936 0.8390
0.23627 1716724 0 0.9077 0.9936 0.8389 0.9077 0.9151 0.9936 0.8389
0.23637 1716500 0 0.9077 0.9936 0.8388 0.9077 0.9151 0.9936 0.8388
0.23647 1716276 0 0.9076 0.9936 0.8387 0.9076 0.9150 0.9936 0.8387
0.23657 1716052 0 0.9075 0.9936 0.8386 0.9075 0.9150 0.9936 0.8386
0.23667 1715828 0 0.9075 0.9936 0.8385 0.9075 0.9149 0.9936 0.8385
0.23677 1715604 0 0.9074 0.9936 0.8384 0.9074 0.9148 0.9936 0.8384
0.23687 1715380 0 0.9073 0.9936 0.8384 0.9073 0.9148 0.9936 0.8384
0.23697 1715156 0 0.9073 0.9936 0.8383 0.9073 0.9147 0.9936 0.8383
0.23707 1714932 0 0.9072 0.9936 0.8382 0.9072 0.9146 0.9936 0.8382
0.23717 1714708 0 0.9071 0.9936 0.8381 0.9071 0.9146 0.9936 0.8381
0.23727 1714484 0 0.9071 0.9935 0.8380 0.9071 0.9145 0.9935 0.8380
0.23737 1714260 0 0.9070 0.9935 0.8379 0.9070 0.9145 0.9935 0.8379
0.23747 1714036 0 0.9069 0.9935 0.8378 0.9069 0.9144 0.9935 0.8378
0.23757 1713811 0 0.9069 0.9935 0.8377 0.9069 0.9143 0.9935 0.8377
0.23767 1713588 0 0.9068 0.9935 0.8376 0.9068 0.9143 0.9935 0.8376
0.23777 1713364 0 0.9067 0.9935 0.8375 0.9067 0.9142 0.9935 0.8375
0.23787 1713140 0 0.9067 0.9935 0.8374 0.9067 0.9141 0.9935 0.8374
0.23797 1712916 0 0.9066 0.9935 0.8373 0.9066 0.9141 0.9935 0.8373
0.23807 1712692 0 0.9065 0.9935 0.8372 0.9065 0.9140 0.9935 0.8372
0.23817 1712468 0 0.9065 0.9935 0.8371 0.9065 0.9139 0.9935 0.8371
0.23827 1712244 0 0.9064 0.9935 0.8370 0.9064 0.9139 0.9935 0.8370
0.23837 1712020 0 0.9063 0.9934 0.8369 0.9063 0.9138 0.9934 0.8369
0.23847 1711796 0 0.9063 0.9934 0.8368 0.9063 0.9138 0.9934 0.8368
0.23857 1711572 0 0.9062 0.9934 0.8367 0.9062 0.9137 0.9934 0.8367
0.23867 1711348 0 0.9061 0.9934 0.8366 0.9061 0.9136 0.9934 0.8366
0.23877 1711124 0 0.9061 0.9934 0.8365 0.9061 0.9136 0.9934 0.8365
0.23887 1710900 0 0.9060 0.9934 0.8364 0.9060 0.9135 0.9934 0.8364
0.23896 1710676 0 0.9059 0.9934 0.8363 0.9059 0.9134 0.9934 0.8363
0.23906 1710452 0 0.9059 0.9934 0.8362 0.9059 0.9134 0.9934 0.8362
0.23916 1710228 0 0.9058 0.9934 0.8361 0.9058 0.9133 0.9934 0.8361
0.23926 1710003 0 0.9057 0.9934 0.8360 0.9057 0.9133 0.9934 0.8360
0.23936 1709780 0 0.9057 0.9933 0.8360 0.9057 0.9132 0.9933 0.8360
0.23946 1709556 0 0.9056 0.9933 0.8359 0.9056 0.9131 0.9933 0.8359
0.23956 1709332 0 0.9055 0.9933 0.8358 0.9055 0.9131 0.9933 0.8358
0.23966 1709108 0 0.9055 0.9933 0.8357 0.9055 0.9130 0.9933 0.8357
0.23976 1708884 0 0.9054 0.9933 0.8356 0.9054 0.9129 0.9933 0.8356
0.23986 1708660 0 0.9053 0.9933 0.8355 0.9053 0.9129 0.9933 0.8355
0.23996 1708436 0 0.9053 0.9933 0.8354 0.9053 0.9128 0.9933 0.8354
0.24006 1708212 0 0.9052 0.9933 0.8353 0.9052 0.9127 0.9933 0.8353
0.24016 1707988 0 0.9051 0.9933 0.8352 0.9051 0.9127 0.9933 0.8352
0.24026 1707764 0 0.9051 0.9933 0.8351 0.9051 0.9126 0.9933 0.8351
0.24036 1707540 0 0.9050 0.9932 0.8350 0.9050 0.9126 0.9932 0.8350
0.24046 1707316 0 0.9049 0.9932 0.8349 0.9049 0.9125 0.9932 0.8349
0.24056 1707092 0 0.9049 0.9932 0.8348 0.9049 0.9124 0.9932 0.8348
0.24066 1706868 0 0.9048 0.9932 0.8347 0.9048 0.9124 0.9932 0.8347
0.24076 1706644 0 0.9047 0.9932 0.8346 0.9047 0.9123 0.9932 0.8346
0.24086 1706419 0 0.9047 0.9932 0.8345 0.9047 0.9122 0.9932 0.8345
0.24096 1706196 0 0.9046 0.9932 0.8344 0.9046 0.9122 0.9932 0.8344
0.24106 1705972 0 0.9045 0.9932 0.8343 0.9045 0.9121 0.9932 0.8343
0.24116 1705748 0 0.9045 0.9932 0.8342 0.9045 0.9120 0.9932 0.8342
0.24126 1705524 0 0.9044 0.9931 0.8341 0.9044 0.9120 0.9931 0.8341
0.24136 1705300 0 0.9043 0.9931 0.8340 0.9043 0.9119 0.9931 0.8340
0.24146 1705076 0 0.9043 0.9931 0.8339 0.9043 0.9118 0.9931 0.8339
0.24156 1704852 0 0.9042 0.9931 0.8338 0.9042 0.9118 0.9931 0.8338
0.24166 1704628 0 0.9041 0.9931 0.8337 0.9041 0.9117 0.9931 0.8337
0.24176 1704404 0 0.9041 0.9931 0.8336 0.9041 0.9117 0.9931 0.8336
0.24185 1704180 0 0.9040 0.9931 0.8335 0.9040 0.9116 0.9931 0.8335
0.24195 1703956 0 0.9039 0.9931 0.8334 0.9039 0.9115 0.9931 0.8334
0.24205 1703732 0 0.9039 0.9931 0.8333 0.9039 0.9115 0.9931 0.8333
0.24215 1703508 0 0.9038 0.9931 0.8332 0.9038 0.9114 0.9931 0.8332
0.24225 1703284 0 0.9037 0.9930 0.8331 0.9037 0.9113 0.9930 0.8331
0.24235 1703060 0 0.9037 0.9930 0.8330 0.9037 0.9113 0.9930 0.8330
0.24245 1702836 0 0.9036 0.9930 0.8329 0.9036 0.9112 0.9930 0.8329
0.24255 1702611 0 0.9035 0.9930 0.8329 0.9035 0.9111 0.9930 0.8329
0.24265 1702388 0 0.9035 0.9930 0.8328 0.9035 0.9111 0.9930 0.8328
0.24275 1702164 0 0.9034 0.9930 0.8327 0.9034 0.9110 0.9930 0.8327
0.24285 1701940 0 0.9033 0.9930 0.8326 0.9033 0.9110 0.9930 0.8326
0.24295 1701716 0 0.9033 0.9930 0.8325 0.9033 0.9109 0.9930 0.8325
0.24305 1701492 0 0.9032 0.9930 0.8324 0.9032 0.9108 0.9930 0.8324
0.24315 1701268 0 0.9031 0.9930 0.8323 0.9031 0.9108 0.9930 0.8323
0.24325 1701044 0 0.9030 0.9930 0.8322 0.9030 0.9107 0.9930 0.8322
0.24335 1700820 0 0.9030 0.9929 0.8321 0.9030 0.9106 0.9929 0.8321
0.24345 1700596 0 0.9029 0.9929 0.8320 0.9029 0.9106 0.9929 0.8320
0.24355 1700372 0 0.9028 0.9929 0.8319 0.9028 0.9105 0.9929 0.8319
0.24365 1700148 0 0.9028 0.9929 0.8318 0.9028 0.9104 0.9929 0.8318
0.24375 1699924 0 0.9027 0.9929 0.8317 0.9027 0.9104 0.9929 0.8317
0.24385 1699700 0 0.9026 0.9929 0.8316 0.9026 0.9103 0.9929 0.8316
0.24395 1699476 0 0.9026 0.9929 0.8315 0.9026 0.9102 0.9929 0.8315
0.24405 1699252 0 0.9025 0.9929 0.8314 0.9025 0.9102 0.9929 0.8314
0.24415 1699027 0 0.9024 0.9929 0.8313 0.9024 0.9101 0.9929 0.8313
0.24425 1698803 0 0.9024 0.9929 0.8312 0.9024 0.9101 0.9929 0.8312
0.24435 1698580 0 0.9023 0.9928 0.8311 0.9023 0.9100 0.9928 0.8311
0.24445 1698356 0 0.9022 0.9928 0.8310 0.9022 0.9099 0.9928 0.8310
0.24455 1698132 0 0.9022 0.9928 0.8309 0.9022 0.9099 0.9928 0.8309
0.24465 1697908 0 0.9021 0.9928 0.8308 0.9021 0.9098 0.9928 0.8308
0.24474 1697684 0 0.9020 0.9928 0.8307 0.9020 0.9097 0.9928 0.8307
0.24484 1697460 0 0.9020 0.9928 0.8306 0.9020 0.9097 0.9928 0.8306
0.24494 1697236 0 0.9019 0.9928 0.8305 0.9019 0.9096 0.9928 0.8305
0.24504 1697012 0 0.9018 0.9928 0.8305 0.9018 0.9095 0.9928 0.8305
0.24514 1696788 0 0.9018 0.9928 0.8304 0.9018 0.9095 0.9928 0.8304
0.24524 1696564 0 0.9017 0.9928 0.8303 0.9017 0.9094 0.9928 0.8303
0.24534 1696340 0 0.9016 0.9927 0.8302 0.9016 0.9093 0.9927 0.8302
0.24544 1696116 0 0.9016 0.9927 0.8301 0.9016 0.9093 0.9927 0.8301
0.24554 1695892 0 0.9015 0.9927 0.8300 0.9015 0.9092 0.9927 0.8300
0.24564 1695668 0 0.9014 0.9927 0.8299 0.9014 0.9092 0.9927 0.8299
0.24574 1695444 0 0.9014 0.9927 0.8298 0.9014 0.9091 0.9927 0.8298
0.24584 1695219 0 0.9013 0.9927 0.8297 0.9013 0.9090 0.9927 0.8297
0.24594 1694996 0 0.9012 0.9927 0.8296 0.9012 0.9090 0.9927 0.8296
0.24604 1694772 0 0.9012 0.9927 0.8295 0.9012 0.9089 0.9927 0.8295
0.24614 1694548 0 0.9011 0.9927 0.8294 0.9011 0.9088 0.9927 0.8294
0.24624 1694324 0 0.9010 0.9927 0.8293 0.9010 0.9088 0.9927 0.8293
0.24634 1694100 0 0.9010 0.9927 0.8292 0.9010 0.9087 0.9927 0.8292
0.24644 1693876 0 0.9009 0.9926 0.8291 0.9009 0.9086 0.9926 0.8291
0.24654 1693652 0 0.9008 0.9926 0.8290 0.9008 0.9086 0.9926 0.8290
0.24664 1693428 0 0.9008 0.9926 0.8289 0.9008 0.9085 0.9926 0.8289
0.24674 1693204 0 0.9007 0.9926 0.8288 0.9007 0.9084 0.9926 0.8288
0.24684 1692980 0 0.9006 0.9926 0.8287 0.9006 0.9084 0.9926 0.8287
0.24694 1692756 0 0.9005 0.9926 0.8286 0.9005 0.9083 0.9926 0.8286
0.24704 1692532 0 0.9005 0.9926 0.8285 0.9005 0.9083 0.9926 0.8285
0.24714 1692308 0 0.9004 0.9926 0.8284 0.9004 0.9082 0.9926 0.8284
0.24724 1692084 0 0.9003 0.9926 0.8283 0.9003 0.9081 0.9926 0.8283
0.24734 1691860 0 0.9003 0.9926 0.8282 0.9003 0.9081 0.9926 0.8282
0.24744 1691635 0 0.9002 0.9926 0.8281 0.9002 0.9080 0.9926 0.8281
0.24753 1691411 0 0.9001 0.9926 0.8280 0.9001 0.9079 0.9926 0.8280
0.24763 1691188 0 0.9001 0.9925 0.8279 0.9001 0.9079 0.9925 0.8279
0.24773 1690964 0 0.9000 0.9925 0.8278 0.9000 0.9078 0.9925 0.8278
0.24783 1690740 0 0.8999 0.9925 0.8277 0.8999 0.9077 0.9925 0.8277
0.24793 1690516 0 0.8999 0.9925 0.8276 0.8999 0.9077 0.9925 0.8276
0.24803 1690292 0 0.8998 0.9925 0.8275 0.8998 0.9076 0.9925 0.8275
0.24813 1690068 0 0.8997 0.9925 0.8274 0.8997 0.9075 0.9925 0.8274
0.24823 1689844 0 0.8997 0.9925 0.8273 0.8997 0.9075 0.9925 0.8273
0.24833 1689620 0 0.8996 0.9925 0.8272 0.8996 0.9074 0.9925 0.8272
0.24843 1689396 0 0.8995 0.9925 0.8272 0.8995 0.9073 0.9925 0.8272
0.24853 1689172 0 0.8995 0.9925 0.8271 0.8995 0.9073 0.9925 0.8271
0.24863 1688948 0 0.8994 0.9924 0.8270 0.8994 0.9072 0.9924 0.8270
0.24873 1688724 0 0.8993 0.9924 0.8269 0.8993 0.9071 0.9924 0.8269
0.24883 1688500 0 0.8993 0.9924 0.8268 0.8993 0.9071 0.9924 0.8268
0.24893 1688276 0 0.8992 0.9924 0.8267 0.8992 0.9070 0.9924 0.8267
0.24903 1688052 0 0.8991 0.9924 0.8266 0.8991 0.9070 0.9924 0.8266
0.24913 1687827 0 0.8990 0.9924 0.8265 0.8990 0.9069 0.9924 0.8265
0.24923 1687604 0 0.8990 0.9924 0.8264 0.8990 0.9068 0.9924 0.8264
0.24933 1687380 0 0.8989 0.9924 0.8263 0.8989 0.9068 0.9924 0.8263
0.24943 1687156 0 0.8988 0.9924 0.8262 0.8988 0.9067 0.9924 0.8262
0.24953 1686932 0 0.8988 0.9924 0.8261 0.8988 0.9066 0.9924 0.8261
0.24963 1686708 0 0.8987 0.9924 0.8260 0.8987 0.9066 0.9924 0.8260
0.24973 1686484 0 0.8986 0.9923 0.8259 0.8986 0.9065 0.9923 0.8259
0.24983 1686260 0 0.8986 0.9923 0.8258 0.8986 0.9064 0.9923 0.8258
0.24993 1686036 0 0.8985 0.9923 0.8257 0.8985 0.9064 0.9923 0.8257
0.25003 1685812 0 0.8984 0.9923 0.8256 0.8984 0.9063 0.9923 0.8256
0.25013 1685588 0 0.8984 0.9923 0.8255 0.8984 0.9062 0.9923 0.8255
0.25023 1685364 0 0.8983 0.9923 0.8254 0.8983 0.9062 0.9923 0.8254
0.25033 1685140 0 0.8982 0.9923 0.8253 0.8982 0.9061 0.9923 0.8253
0.25042 1684916 0 0.8982 0.9923 0.8252 0.8982 0.9060 0.9923 0.8252
0.25052 1684692 0 0.8981 0.9923 0.8251 0.8981 0.9060 0.9923 0.8251
0.25062 1684468 0 0.8980 0.9923 0.8250 0.8980 0.9059 0.9923 0.8250
0.25072 1684243 0 0.8980 0.9922 0.8249 0.8980 0.9059 0.9922 0.8249
0.25082 1684019 0 0.8979 0.9922 0.8248 0.8979 0.9058 0.9922 0.8248
0.25092 1683795 0 0.8978 0.9922 0.8247 0.8978 0.9057 0.9922 0.8247
0.25102 1683572 0 0.8978 0.9922 0.8246 0.8978 0.9057 0.9922 0.8246
0.25112 1683348 0 0.8977 0.9922 0.8245 0.8977 0.9056 0.9922 0.8245
0.25122 1683124 0 0.8976 0.9922 0.8244 0.8976 0.9055 0.9922 0.8244
0.25132 1682900 0 0.8975 0.9922 0.8244 0.8975 0.9055 0.9922 0.8244
0.25142 1682676 0 0.8975 0.9922 0.8243 0.8975 0.9054 0.9922 0.8243
0.25152 1682452 0 0.8974 0.9922 0.8242 0.8974 0.9053 0.9922 0.8242
0.25162 1682228 0 0.8973 0.9922 0.8241 0.8973 0.9053 0.9922 0.8241
0.25172 1682004 0 0.8973 0.9922 0.8240 0.8973 0.9052 0.9922 0.8240
0.25182 1681780 0 0.8972 0.9921 0.8239 0.8972 0.9051 0.9921 0.8239
0.25192 1681556 0 0.8971 0.9921 0.8238 0.8971 0.9051 0.9921 0.8238
0.25202 1681332 0 0.8971 0.9921 0.8237 0.8971 0.9050 0.9921 0.8237
0.25212 1681108 0 0.8970 0.9921 0.8236 0.8970 0.9049 0.9921 0.8236
0.25222 1680884 0 0.8969 0.9921 0.8235 0.8969 0.9049 0.9921 0.8235
0.25232 1680660 0 0.8969 0.9921 0.8234 0.8969 0.9048 0.9921 0.8234
0.25242 1680435 0 0.8968 0.9921 0.8233 0.8968 0.9047 0.9921 0.8233
0.25252 1680211 0 0.8967 0.9921 0.8232 0.8967 0.9047 0.9921 0.8232
0.25262 1679988 0 0.8967 0.9921 0.8231 0.8967 0.9046 0.9921 0.8231
0.25272 1679764 0 0.8966 0.9921 0.8230 0.8966 0.9045 0.9921 0.8230
0.25282 1679540 0 0.8965 0.9920 0.8229 0.8965 0.9045 0.9920 0.8229
0.25292 1679316 0 0.8964 0.9920 0.8228 0.8964 0.9044 0.9920 0.8228
0.25302 1679092 0 0.8964 0.9920 0.8227 0.8964 0.9043 0.9920 0.8227
0.25312 1678868 0 0.8963 0.9920 0.8226 0.8963 0.9043 0.9920 0.8226
0.25322 1678644 0 0.8962 0.9920 0.8225 0.8962 0.9042 0.9920 0.8225
0.25331 1678420 0 0.8962 0.9920 0.8224 0.8962 0.9041 0.9920 0.8224
0.25341 1678196 0 0.8961 0.9920 0.8223 0.8961 0.9041 0.9920 0.8223
0.25351 1677972 0 0.8960 0.9920 0.8222 0.8960 0.9040 0.9920 0.8222
0.25361 1677748 0 0.8960 0.9920 0.8221 0.8960 0.9040 0.9920 0.8221
0.25371 1677524 0 0.8959 0.9920 0.8220 0.8959 0.9039 0.9920 0.8220
0.25381 1677300 0 0.8958 0.9919 0.8219 0.8958 0.9038 0.9919 0.8219
0.25391 1677076 0 0.8958 0.9919 0.8218 0.8958 0.9038 0.9919 0.8218
0.25401 1676851 0 0.8957 0.9919 0.8217 0.8957 0.9037 0.9919 0.8217
0.25411 1676627 0 0.8956 0.9919 0.8216 0.8956 0.9036 0.9919 0.8216
0.25421 1676403 0 0.8956 0.9919 0.8216 0.8956 0.9036 0.9919 0.8216
0.25431 1676180 0 0.8955 0.9919 0.8215 0.8955 0.9035 0.9919 0.8215
0.25441 1675956 0 0.8954 0.9919 0.8214 0.8954 0.9034 0.9919 0.8214
0.25451 1675732 0 0.8953 0.9919 0.8213 0.8953 0.9034 0.9919 0.8213
0.25461 1675508 0 0.8953 0.9919 0.8212 0.8953 0.9033 0.9919 0.8212
0.25471 1675284 0 0.8952 0.9918 0.8211 0.8952 0.9032 0.9918 0.8211
0.25481 1675060 0 0.8951 0.9918 0.8210 0.8951 0.9032 0.9918 0.8210
0.25491 1674836 0 0.8951 0.9918 0.8209 0.8951 0.9031 0.9918 0.8209
0.25501 1674612 0 0.8950 0.9918 0.8208 0.8950 0.9030 0.9918 0.8208
0.25511 1674388 0 0.8949 0.9918 0.8207 0.8949 0.9030 0.9918 0.8207
0.25521 1674164 0 0.8949 0.9918 0.8206 0.8949 0.9029 0.9918 0.8206
0.25531 1673940 0 0.8948 0.9918 0.8205 0.8948 0.9028 0.9918 0.8205
0.25541 1673716 0 0.8947 0.9918 0.8204 0.8947 0.9028 0.9918 0.8204
0.25551 1673492 0 0.8947 0.9918 0.8203 0.8947 0.9027 0.9918 0.8203
0.25561 1673268 0 0.8946 0.9918 0.8202 0.8946 0.9026 0.9918 0.8202
0.25571 1673043 0 0.8945 0.9917 0.8201 0.8945 0.9026 0.9917 0.8201
0.25581 1672819 0 0.8945 0.9917 0.8200 0.8945 0.9025 0.9917 0.8200
0.25591 1672596 0 0.8944 0.9917 0.8199 0.8944 0.9024 0.9917 0.8199
0.25601 1672372 0 0.8943 0.9917 0.8198 0.8943 0.9024 0.9917 0.8198
0.25611 1672148 0 0.8942 0.9917 0.8197 0.8942 0.9023 0.9917 0.8197
0.25620 1671924 0 0.8942 0.9917 0.8196 0.8942 0.9022 0.9917 0.8196
0.25630 1671700 0 0.8941 0.9917 0.8195 0.8941 0.9022 0.9917 0.8195
0.25640 1671476 0 0.8940 0.9917 0.8194 0.8940 0.9021 0.9917 0.8194
0.25650 1671252 0 0.8940 0.9917 0.8193 0.8940 0.9020 0.9917 0.8193
0.25660 1671028 0 0.8939 0.9916 0.8192 0.8939 0.9020 0.9916 0.8192
0.25670 1670804 0 0.8938 0.9916 0.8191 0.8938 0.9019 0.9916 0.8191
0.25680 1670580 0 0.8938 0.9916 0.8190 0.8938 0.9018 0.9916 0.8190
0.25690 1670356 0 0.8937 0.9916 0.8190 0.8937 0.9018 0.9916 0.8190
0.25700 1670132 0 0.8936 0.9916 0.8189 0.8936 0.9017 0.9916 0.8189
0.25710 1669908 0 0.8935 0.9916 0.8188 0.8935 0.9016 0.9916 0.8188
0.25720 1669684 0 0.8935 0.9916 0.8187 0.8935 0.9016 0.9916 0.8187
0.25730 1669459 0 0.8934 0.9916 0.8186 0.8934 0.9015 0.9916 0.8186
0.25740 1669235 0 0.8933 0.9916 0.8185 0.8933 0.9014 0.9916 0.8185
0.25750 1669011 0 0.8933 0.9916 0.8184 0.8933 0.9014 0.9916 0.8184
0.25760 1668788 0 0.8932 0.9916 0.8183 0.8932 0.9013 0.9916 0.8183
0.25770 1668564 0 0.8931 0.9915 0.8182 0.8931 0.9012 0.9915 0.8182
0.25780 1668340 0 0.8931 0.9915 0.8181 0.8931 0.9012 0.9915 0.8181
0.25790 1668116 0 0.8930 0.9915 0.8180 0.8930 0.9011 0.9915 0.8180
0.25800 1667892 0 0.8929 0.9915 0.8179 0.8929 0.9010 0.9915 0.8179
0.25810 1667668 0 0.8929 0.9915 0.8178 0.8929 0.9010 0.9915 0.8178
0.25820 1667444 0 0.8928 0.9915 0.8177 0.8928 0.9009 0.9915 0.8177
0.25830 1667220 0 0.8927 0.9915 0.8176 0.8927 0.9008 0.9915 0.8176
0.25840 1666996 0 0.8926 0.9915 0.8175 0.8926 0.9008 0.9915 0.8175
0.25850 1666772 0 0.8926 0.9915 0.8174 0.8926 0.9007 0.9915 0.8174
0.25860 1666548 0 0.8925 0.9914 0.8173 0.8925 0.9006 0.9914 0.8173
0.25870 1666324 0 0.8924 0.9914 0.8172 0.8924 0.9006 0.9914 0.8172
0.25880 1666100 0 0.8924 0.9914 0.8171 0.8924 0.9005 0.9914 0.8171
0.25890 1665876 0 0.8923 0.9914 0.8170 0.8923 0.9004 0.9914 0.8170
0.25899 1665651 0 0.8922 0.9914 0.8169 0.8922 0.9004 0.9914 0.8169
0.25909 1665427 0 0.8922 0.9914 0.8168 0.8922 0.9003 0.9914 0.8168
0.25919 1665204 0 0.8921 0.9914 0.8167 0.8921 0.9002 0.9914 0.8167
0.25929 1664980 0 0.8920 0.9914 0.8166 0.8920 0.9002 0.9914 0.8166
0.25939 1664756 0 0.8919 0.9914 0.8165 0.8919 0.9001 0.9914 0.8165
0.25949 1664532 0 0.8919 0.9914 0.8164 0.8919 0.9000 0.9914 0.8164
0.25959 1664308 0 0.8918 0.9913 0.8163 0.8918 0.9000 0.9913 0.8163
0.25969 1664084 0 0.8917 0.9913 0.8163 0.8917 0.8999 0.9913 0.8163
0.25979 1663860 0 0.8917 0.9913 0.8162 0.8917 0.8998 0.9913 0.8162
0.25989 1663636 0 0.8916 0.9913 0.8161 0.8916 0.8998 0.9913 0.8161
0.25999 1663412 0 0.8915 0.9913 0.8160 0.8915 0.8997 0.9913 0.8160
0.26009 1663188 0 0.8915 0.9913 0.8159 0.8915 0.8996 0.9913 0.8159
0.26019 1662964 0 0.8914 0.9913 0.8158 0.8914 0.8996 0.9913 0.8158
0.26029 1662740 0 0.8913 0.9913 0.8157 0.8913 0.8995 0.9913 0.8157
0.26039 1662516 0 0.8913 0.9913 0.8156 0.8913 0.8995 0.9913 0.8156
0.26049 1662292 0 0.8912 0.9913 0.8155 0.8912 0.8994 0.9913 0.8155
0.26059 1662067 0 0.8911 0.9913 0.8154 0.8911 0.8993 0.9913 0.8154
0.26069 1661843 0 0.8910 0.9912 0.8153 0.8910 0.8992 0.9912 0.8153
0.26079 1661619 0 0.8910 0.9912 0.8152 0.8910 0.8992 0.9912 0.8152
0.26089 1661396 0 0.8909 0.9912 0.8151 0.8909 0.8991 0.9912 0.8151
0.26099 1661172 0 0.8908 0.9912 0.8150 0.8908 0.8990 0.9912 0.8150
0.26109 1660948 0 0.8908 0.9912 0.8149 0.8908 0.8990 0.9912 0.8149
0.26119 1660724 0 0.8907 0.9912 0.8148 0.8907 0.8989 0.9912 0.8148
0.26129 1660500 0 0.8906 0.9912 0.8147 0.8906 0.8988 0.9912 0.8147
0.26139 1660276 0 0.8905 0.9912 0.8146 0.8905 0.8988 0.9912 0.8146
0.26149 1660052 0 0.8905 0.9912 0.8145 0.8905 0.8987 0.9912 0.8145
0.26159 1659828 0 0.8904 0.9911 0.8144 0.8904 0.8986 0.9911 0.8144
0.26169 1659604 0 0.8903 0.9911 0.8143 0.8903 0.8986 0.9911 0.8143
0.26179 1659380 0 0.8903 0.9911 0.8142 0.8903 0.8985 0.9911 0.8142
0.26188 1659156 0 0.8902 0.9911 0.8141 0.8902 0.8984 0.9911 0.8141
0.26198 1658932 0 0.8901 0.9911 0.8140 0.8901 0.8984 0.9911 0.8140
0.26208 1658708 0 0.8901 0.9911 0.8139 0.8901 0.8983 0.9911 0.8139
0.26218 1658484 0 0.8900 0.9911 0.8138 0.8900 0.8982 0.9911 0.8138
0.26228 1658259 0 0.8899 0.9911 0.8137 0.8899 0.8982 0.9911 0.8137
0.26238 1658035 0 0.8898 0.9911 0.8136 0.8898 0.8981 0.9911 0.8136
0.26248 1657812 0 0.8898 0.9910 0.8135 0.8898 0.8980 0.9910 0.8135
