"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.09218 0.4106 0.4434
0.09228 0.4094 0.4429
0.09238 0.4118 0.4429
0.09248 0.4148 0.4434
0.09258 0.4118 0.4440
0.09268 0.4124 0.4452
0.09278 0.4118 0.4434
0.09288 0.4160 0.4434
0.09298 0.4142 0.4452
0.09308 0.4160 0.4440
0.09318 0.4166 0.4440
0.09328 0.4130 0.4452
0.09338 0.4160 0.4447
0.09348 0.4142 0.4458
0.09358 0.4106 0.4446
0.09368 0.4142 0.4446
0.09378 0.4148 0.4452
0.09387 0.4160 0.4452
0.09397 0.4112 0.4464
0.09407 0.4106 0.4452
0.09417 0.4184 0.4458
0.09427 0.4166 0.4458
0.09437 0.4118 0.4464
0.09447 0.4190 0.4452
0.09457 0.4154 0.4471
0.09467 0.4124 0.4470
0.09477 0.4172 0.4464
0.09487 0.4148 0.4464
0.09497 0.4136 0.4470
0.09507 0.4184 0.4470
0.09517 0.4148 0.4476
0.09527 0.4124 0.4464
0.09537 0.4160 0.4476
0.09547 0.4190 0.4476
0.09557 0.4178 0.4476
0.09567 0.4148 0.4476
0.09577 0.4166 0.4488
0.09587 0.4160 0.4477
0.09597 0.4160 0.4488
0.09607 0.4178 0.4476
0.09617 0.4214 0.4488
0.09627 0.4196 0.4476
0.09637 0.4178 0.4488
0.09647 0.4154 0.4500
0.09657 0.4184 0.4482
0.09667 0.4202 0.4494
0.09677 0.4196 0.4488
0.09687 0.4184 0.4500
0.09697 0.4214 0.4488
0.09707 0.4202 0.4500
0.09717 0.4184 0.4495
0.09727 0.4202 0.4500
0.09737 0.4166 0.4500
0.09747 0.4190 0.4500
0.09757 0.4184 0.4500
0.09767 0.4202 0.4512
0.09777 0.4172 0.4500
0.09787 0.4220 0.4500
0.09797 0.4130 0.4512
0.09807 0.4190 0.4512
0.09817 0.4190 0.4506
0.09827 0.4208 0.4512
0.09837 0.4208 0.4512
0.09847 0.4196 0.4512
0.09857 0.4226 0.4518
0.09867 0.4202 0.4518
0.09877 0.4214 0.4524
0.09887 0.4220 0.4506
0.09897 0.4220 0.4524
0.09907 0.4208 0.4524
0.09917 0.4255 0.4530
0.09927 0.4220 0.4518
0.09937 0.4226 0.4530
0.09947 0.4214 0.4518
0.09957 0.4184 0.4530
0.09967 0.4202 0.4524
0.09977 0.4249 0.4542
0.09987 0.4202 0.4530
0.09997 0.4232 0.4524
0.10007 0.4226 0.4536
0.10017 0.4244 0.4542
0.10027 0.4238 0.4536
0.10037 0.4232 0.4542
0.10047 0.4249 0.4542
0.10057 0.4214 0.4536
0.10067 0.4238 0.4548
0.10077 0.4232 0.4536
0.10087 0.4274 0.4548
0.10097 0.4202 0.4548
0.10107 0.4220 0.4554
0.10117 0.4220 0.4542
0.10127 0.4238 0.4548
0.10136 0.4202 0.4560
0.10146 0.4244 0.4542
0.10156 0.4255 0.4554
0.10166 0.4226 0.4566
0.10176 0.4226 0.4548
0.10186 0.4267 0.4560
0.10196 0.4226 0.4554
0.10206 0.4279 0.4560
0.10216 0.4238 0.4566
0.10226 0.4255 0.4560
0.10236 0.4249 0.4566
0.10246 0.4238 0.4566
0.10256 0.4214 0.4566
0.10266 0.4232 0.4566
0.10276 0.4279 0.4584
0.10286 0.4285 0.4560
0.10296 0.4249 0.4572
0.10306 0.4261 0.4572
0.10316 0.4273 0.4572
0.10326 0.4255 0.4578
0.10336 0.4262 0.4572
0.10346 0.4255 0.4572
0.10356 0.4297 0.4590
0.10366 0.4303 0.4584
0.10376 0.4261 0.4578
0.10386 0.4279 0.4578
0.10396 0.4297 0.4590
0.10406 0.4291 0.4590
0.10416 0.4273 0.4584
0.10426 0.4321 0.4584
0.10436 0.4291 0.4596
0.10446 0.4261 0.4590
0.10456 0.4321 0.4596
0.10466 0.4315 0.4596
0.10476 0.4273 0.4584
0.10486 0.4297 0.4608
0.10496 0.4321 0.4596
0.10506 0.4273 0.4602
0.10516 0.4267 0.4596
0.10526 0.4297 0.4602
0.10536 0.4279 0.4602
0.10546 0.4273 0.4602
0.10556 0.4279 0.4602
0.10566 0.4315 0.4602
0.10576 0.4297 0.4614
0.10586 0.4321 0.4608
0.10596 0.4315 0.4608
0.10606 0.4351 0.4614
0.10616 0.4279 0.4614
0.10626 0.4357 0.4614
0.10636 0.4297 0.4608
0.10646 0.4351 0.4620
0.10656 0.4291 0.4608
0.10666 0.4309 0.4625
0.10676 0.4333 0.4620
0.10686 0.4315 0.4620
0.10696 0.4291 0.4625
0.10706 0.4303 0.4620
0.10716 0.4315 0.4626
0.10726 0.4339 0.4631
0.10736 0.4345 0.4620
0.10746 0.4327 0.4625
0.10756 0.4333 0.4631
0.10766 0.4315 0.4643
0.10776 0.4297 0.4625
0.10786 0.4327 0.4631
0.10796 0.4309 0.4631
0.10806 0.4327 0.4637
0.10816 0.4351 0.4637
0.10826 0.4267 0.4643
0.10836 0.4315 0.4638
0.10846 0.4351 0.4637
0.10856 0.4315 0.4643
0.10866 0.4339 0.4643
0.10876 0.4339 0.4643
0.10886 0.4357 0.4643
0.10895 0.4333 0.4649
0.10905 0.4345 0.4649
0.10915 0.4321 0.4643
0.10925 0.4339 0.4661
0.10935 0.4369 0.4643
0.10945 0.4339 0.4655
0.10955 0.4405 0.4649
0.10965 0.4327 0.4656
0.10975 0.4291 0.4649
0.10985 0.4339 0.4661
0.10995 0.4333 0.4655
0.11005 0.4369 0.4667
0.11015 0.4339 0.4667
0.11025 0.4339 0.4649
0.11035 0.4357 0.4667
0.11045 0.4351 0.4673
0.11055 0.4321 0.4655
0.11065 0.4381 0.4673
0.11075 0.4309 0.4667
0.11085 0.4351 0.4667
0.11095 0.4375 0.4680
0.11105 0.4411 0.4667
0.11115 0.4369 0.4679
0.11125 0.4357 0.4667
0.11135 0.4387 0.4673
0.11145 0.4357 0.4685
0.11155 0.4345 0.4673
0.11165 0.4387 0.4691
0.11175 0.4339 0.4667
0.11185 0.4387 0.4685
0.11195 0.4411 0.4679
0.11205 0.4363 0.4691
0.11215 0.4405 0.4680
0.11225 0.4381 0.4691
0.11235 0.4369 0.4691
0.11245 0.4411 0.4685
0.11255 0.4429 0.4691
0.11265 0.4411 0.4697
0.11275 0.4393 0.4685
0.11285 0.4381 0.4691
0.11295 0.4393 0.4697
0.11305 0.4387 0.4709
0.11315 0.4399 0.4691
0.11325 0.4375 0.4697
0.11335 0.4411 0.4697
0.11345 0.4411 0.4703
0.11355 0.4369 0.4715
0.11365 0.4411 0.4685
0.11375 0.4411 0.4715
0.11385 0.4399 0.4697
0.11395 0.4417 0.4715
0.11405 0.4405 0.4703
0.11415 0.4429 0.4715
0.11425 0.4399 0.4709
0.11435 0.4446 0.4715
0.11445 0.4429 0.4709
0.11455 0.4440 0.4721
0.11465 0.4369 0.4709
0.11475 0.4429 0.4715
0.11485 0.4446 0.4721
0.11495 0.4417 0.4715
0.11505 0.4429 0.4721
0.11515 0.4429 0.4715
0.11525 0.4423 0.4733
0.11535 0.4446 0.4721
0.11545 0.4434 0.4733
0.11555 0.4429 0.4721
0.11565 0.4423 0.4733
0.11575 0.4440 0.4727
0.11585 0.4429 0.4727
0.11595 0.4453 0.4733
0.11605 0.4440 0.4739
0.11615 0.4476 0.4721
0.11625 0.4506 0.4739
0.11635 0.4411 0.4739
0.11644 0.4417 0.4733
0.11654 0.4423 0.4739
0.11664 0.4470 0.4745
0.11674 0.4429 0.4745
0.11684 0.4434 0.4745
0.11694 0.4446 0.4739
0.11704 0.4458 0.4745
0.11714 0.4429 0.4745
0.11724 0.4446 0.4751
0.11734 0.4429 0.4739
0.11744 0.4452 0.4757
0.11754 0.4494 0.4751
0.11764 0.4452 0.4751
0.11774 0.4482 0.4751
0.11784 0.4399 0.4757
0.11794 0.4470 0.4757
0.11804 0.4423 0.4751
0.11814 0.4434 0.4763
0.11824 0.4464 0.4757
0.11834 0.4494 0.4757
0.11844 0.4429 0.4769
0.11854 0.4452 0.4763
0.11864 0.4470 0.4757
0.11874 0.4470 0.4763
0.11884 0.4482 0.4769
0.11894 0.4446 0.4763
0.11904 0.4470 0.4775
0.11914 0.4476 0.4769
0.11924 0.4470 0.4769
0.11934 0.4482 0.4781
0.11944 0.4506 0.4775
0.11954 0.4476 0.4769
0.11964 0.4471 0.4781
0.11974 0.4446 0.4775
0.11984 0.4482 0.4775
0.11994 0.4458 0.4781
0.12004 0.4470 0.4787
0.12014 0.4482 0.4781
0.12024 0.4446 0.4781
0.12034 0.4452 0.4781
0.12044 0.4446 0.4781
0.12054 0.4494 0.4793
0.12064 0.4506 0.4781
0.12074 0.4452 0.4793
0.12084 0.4464 0.4787
0.12094 0.4495 0.4787
0.12104 0.4518 0.4799
0.12114 0.4494 0.4799
0.12124 0.4500 0.4787
0.12134 0.4488 0.4799
0.12144 0.4452 0.4805
0.12154 0.4488 0.4793
0.12164 0.4476 0.4805
0.12174 0.4464 0.4787
0.12184 0.4470 0.4805
0.12194 0.4512 0.4799
0.12204 0.4500 0.4811
0.12214 0.4477 0.4805
0.12224 0.4500 0.4811
0.12234 0.4566 0.4805
0.12244 0.4476 0.4811
0.12254 0.4500 0.4811
0.12264 0.4524 0.4811
0.12274 0.4488 0.4811
0.12284 0.4506 0.4822
0.12294 0.4536 0.4811
0.12304 0.4536 0.4816
0.12314 0.4512 0.4816
0.12324 0.4506 0.4811
0.12334 0.4548 0.4828
0.12344 0.4500 0.4829
0.12354 0.4500 0.4805
0.12364 0.4536 0.4822
0.12374 0.4536 0.4834
0.12384 0.4536 0.4834
0.12393 0.4524 0.4816
0.12403 0.4548 0.4834
0.12413 0.4494 0.4822
0.12423 0.4524 0.4828
0.12433 0.4530 0.4834
0.12443 0.4536 0.4828
0.12453 0.4536 0.4840
0.12463 0.4614 0.4841
0.12473 0.4536 0.4834
0.12483 0.4518 0.4828
0.12493 0.4530 0.4840
0.12503 0.4542 0.4840
0.12513 0.4530 0.4846
0.12523 0.4578 0.4834
0.12533 0.4566 0.4846
0.12543 0.4530 0.4840
0.12553 0.4530 0.4840
0.12563 0.4542 0.4852
0.12573 0.4548 0.4840
0.12583 0.4542 0.4852
0.12593 0.4542 0.4858
0.12603 0.4536 0.4846
0.12613 0.4542 0.4858
0.12623 0.4524 0.4846
0.12633 0.4590 0.4864
0.12643 0.4542 0.4852
0.12653 0.4549 0.4853
0.12663 0.4596 0.4864
0.12673 0.4602 0.4858
0.12683 0.4572 0.4864
0.12693 0.4584 0.4864
0.12703 0.4560 0.4858
0.12713 0.4536 0.4858
0.12723 0.4560 0.4870
0.12733 0.4602 0.4870
0.12743 0.4530 0.4858
0.12753 0.4566 0.4870
0.12763 0.4578 0.4870
0.12773 0.4620 0.4870
0.12783 0.4590 0.4882
0.12793 0.4548 0.4864
0.12803 0.4584 0.4870
0.12813 0.4620 0.4882
0.12823 0.4578 0.4882
0.12833 0.4548 0.4870
0.12843 0.4620 0.4888
0.12853 0.4590 0.4876
0.12863 0.4596 0.4882
0.12873 0.4566 0.4888
0.12883 0.4620 0.4882
0.12893 0.4590 0.4882
0.12903 0.4578 0.4883
0.12913 0.4584 0.4894
0.12923 0.4608 0.4888
0.12933 0.4584 0.4894
0.12943 0.4590 0.4882
0.12953 0.4637 0.4906
0.12963 0.4584 0.4888
0.12973 0.4608 0.4894
0.12983 0.4602 0.4894
0.12993 0.4637 0.4900
0.13003 0.4602 0.4900
0.13013 0.4625 0.4894
0.13023 0.4620 0.4906
0.13033 0.4625 0.4900
0.13043 0.4584 0.4906
0.13053 0.4620 0.4900
0.13063 0.4643 0.4906
0.13073 0.4614 0.4906
0.13083 0.4643 0.4912
0.13093 0.4620 0.4906
0.13103 0.4620 0.4912
0.13113 0.4614 0.4912
0.13123 0.4614 0.4912
0.13133 0.4590 0.4918
0.13142 0.4625 0.4906
0.13152 0.4614 0.4919
0.13162 0.4649 0.4918
0.13172 0.4637 0.4924
0.13182 0.4620 0.4912
0.13192 0.4643 0.4924
0.13202 0.4620 0.4930
0.13212 0.4661 0.4924
0.13222 0.4625 0.4918
0.13232 0.4620 0.4924
0.13242 0.4655 0.4924
0.13252 0.4637 0.4942
0.13262 0.4661 0.4924
0.13272 0.4631 0.4924
0.13282 0.4673 0.4930
0.13292 0.4661 0.4936
0.13302 0.4655 0.4930
0.13312 0.4685 0.4942
0.13322 0.4625 0.4936
0.13332 0.4661 0.4936
0.13342 0.4667 0.4942
0.13352 0.4685 0.4942
0.13362 0.4637 0.4936
0.13372 0.4625 0.4936
0.13382 0.4673 0.4948
0.13392 0.4649 0.4936
0.13402 0.4655 0.4948
0.13412 0.4638 0.4954
0.13422 0.4679 0.4936
0.13432 0.4691 0.4960
0.13442 0.4667 0.4948
0.13452 0.4643 0.4942
0.13462 0.4643 0.4948
0.13472 0.4655 0.4960
0.13482 0.4709 0.4960
0.13492 0.4661 0.4948
0.13502 0.4667 0.4954
0.13512 0.4661 0.4972
0.13522 0.4703 0.4948
0.13532 0.4655 0.4960
0.13542 0.4643 0.4966
0.13552 0.4679 0.4966
0.13562 0.4661 0.4954
0.13572 0.4661 0.4960
0.13582 0.4655 0.4972
0.13592 0.4667 0.4966
0.13602 0.4697 0.4966
0.13612 0.4679 0.4972
0.13622 0.4733 0.4972
0.13632 0.4703 0.4972
0.13642 0.4691 0.4972
0.13652 0.4703 0.4972
0.13662 0.4638 0.4972
0.13672 0.4679 0.4978
0.13682 0.4697 0.4984
0.13692 0.4667 0.4978
0.13702 0.4673 0.4978
0.13712 0.4679 0.4978
0.13722 0.4679 0.4984
0.13732 0.4679 0.4978
0.13742 0.4667 0.4978
0.13752 0.4733 0.4990
0.13762 0.4673 0.4996
0.13772 0.4679 0.4984
0.13782 0.4703 0.4984
0.13792 0.4715 0.4984
0.13802 0.4703 0.4990
0.13812 0.4697 0.4996
0.13822 0.4733 0.4990
0.13832 0.4685 0.5001
0.13842 0.4715 0.4996
0.13852 0.4715 0.4996
0.13862 0.4703 0.4996
0.13872 0.4679 0.5001
0.13882 0.4709 0.5007
0.13891 0.4757 0.4996
0.13901 0.4739 0.4996
0.13911 0.4716 0.5008
0.13921 0.4739 0.5001
0.13931 0.4721 0.5007
0.13941 0.4751 0.5001
0.13951 0.4685 0.5013
0.13961 0.4733 0.5001
0.13971 0.4751 0.5019
0.13981 0.4727 0.5001
0.13991 0.4751 0.5025
0.14001 0.4721 0.5001
0.14011 0.4691 0.5025
0.14021 0.4703 0.5013
0.14031 0.4769 0.5019
0.14041 0.4727 0.5013
0.14051 0.4769 0.5019
0.14061 0.4739 0.5019
0.14071 0.4751 0.5025
0.14081 0.4757 0.5013
0.14091 0.4745 0.5025
0.14101 0.4709 0.5025
0.14111 0.4745 0.5031
0.14121 0.4727 0.5031
0.14131 0.4703 0.5025
0.14141 0.4751 0.5025
0.14151 0.4775 0.5031
0.14161 0.4704 0.5026
0.14171 0.4739 0.5037
0.14181 0.4739 0.5031
0.14191 0.4751 0.5037
0.14201 0.4828 0.5037
0.14211 0.4763 0.5031
0.14221 0.4757 0.5043
0.14231 0.4775 0.5043
0.14241 0.4751 0.5037
0.14251 0.4793 0.5037
0.14261 0.4751 0.5049
0.14271 0.4757 0.5037
0.14281 0.4775 0.5049
0.14291 0.4727 0.5043
0.14301 0.4757 0.5049
0.14311 0.4763 0.5049
0.14321 0.4775 0.5049
0.14331 0.4763 0.5049
0.14341 0.4733 0.5049
0.14351 0.4763 0.5055
0.14361 0.4751 0.5055
0.14371 0.4757 0.5055
0.14381 0.4775 0.5061
0.14391 0.4757 0.5055
0.14401 0.4751 0.5055
0.14411 0.4799 0.5062
0.14421 0.4751 0.5061
0.14431 0.4799 0.5067
0.14441 0.4811 0.5055
0.14451 0.4781 0.5067
0.14461 0.4763 0.5073
0.14471 0.4834 0.5055
0.14481 0.4781 0.5079
0.14491 0.4787 0.5073
0.14501 0.4793 0.5067
0.14511 0.4787 0.5067
0.14521 0.4793 0.5079
0.14531 0.4805 0.5073
0.14541 0.4799 0.5073
0.14551 0.4799 0.5073
0.14561 0.4787 0.5079
0.14571 0.4816 0.5079
0.14581 0.4775 0.5079
0.14591 0.4787 0.5073
0.14601 0.4805 0.5085
0.14611 0.4828 0.5079
0.14621 0.4769 0.5091
0.14631 0.4834 0.5079
0.14641 0.4793 0.5085
0.14650 0.4793 0.5091
0.14660 0.4799 0.5092
0.14670 0.4787 0.5085
0.14680 0.4799 0.5085
0.14690 0.4852 0.5097
0.14700 0.4775 0.5091
0.14710 0.4828 0.5097
0.14720 0.4816 0.5097
0.14730 0.4781 0.5097
0.14740 0.4828 0.5091
0.14750 0.4816 0.5103
0.14760 0.4793 0.5091
0.14770 0.4805 0.5109
0.14780 0.4822 0.5097
0.14790 0.4828 0.5115
0.14800 0.4846 0.5097
0.14810 0.4811 0.5109
0.14820 0.4805 0.5103
0.14830 0.4811 0.5109
0.14840 0.4828 0.5109
0.14850 0.4834 0.5109
0.14860 0.4828 0.5115
0.14870 0.4858 0.5115
0.14880 0.4840 0.5103
0.14890 0.4816 0.5121
0.14900 0.4828 0.5121
0.14910 0.4853 0.5116
0.14920 0.4834 0.5121
0.14930 0.4846 0.5115
0.14940 0.4816 0.5121
0.14950 0.4834 0.5121
0.14960 0.4846 0.5127
0.14970 0.4840 0.5115
0.14980 0.4834 0.5127
0.14990 0.4864 0.5133
0.15000 0.4834 0.5127
0.15010 0.4870 0.5133
0.15020 0.4811 0.5121
0.15030 0.4816 0.5133
0.15040 0.4870 0.5121
0.15050 0.4888 0.5145
0.15060 0.4882 0.5133
0.15070 0.4816 0.5133
0.15080 0.4876 0.5133
0.15090 0.4846 0.5139
0.15100 0.4828 0.5139
0.15110 0.4822 0.5139
0.15120 0.4864 0.5145
0.15130 0.4876 0.5127
0.15140 0.4840 0.5145
0.15150 0.4900 0.5151
0.15160 0.4919 0.5140
0.15170 0.4834 0.5145
0.15180 0.4846 0.5163
0.15190 0.4882 0.5139
0.15200 0.4918 0.5145
0.15210 0.4852 0.5151
0.15220 0.4870 0.5157
0.15230 0.4870 0.5157
0.15240 0.4852 0.5145
0.15250 0.4888 0.5157
0.15260 0.4930 0.5157
0.15270 0.4894 0.5163
0.15280 0.4900 0.5157
0.15290 0.4894 0.5163
0.15300 0.4846 0.5157
0.15310 0.4894 0.5163
0.15320 0.4906 0.5157
0.15330 0.4906 0.5169
0.15340 0.4906 0.5163
0.15350 0.4930 0.5169
0.15360 0.4906 0.5169
0.15370 0.4918 0.5163
0.15380 0.4888 0.5175
0.15390 0.4930 0.5175
0.15399 0.4924 0.5169
0.15409 0.4865 0.5181
0.15419 0.4918 0.5175
0.15429 0.4918 0.5169
0.15439 0.4858 0.5181
0.15449 0.4888 0.5181
0.15459 0.4864 0.5175
0.15469 0.4948 0.5181
0.15479 0.4912 0.5181
0.15489 0.4876 0.5181
0.15499 0.4888 0.5187
0.15509 0.4918 0.5181
0.15519 0.4918 0.5181
0.15529 0.4942 0.5192
0.15539 0.4930 0.5187
0.15549 0.4924 0.5181
0.15559 0.4906 0.5187
0.15569 0.4918 0.5204
0.15579 0.4966 0.5192
0.15589 0.4936 0.5187
0.15599 0.4918 0.5198
0.15609 0.4918 0.5198
0.15619 0.4894 0.5192
0.15629 0.4966 0.5198
0.15639 0.4924 0.5210
0.15649 0.4936 0.5192
0.15659 0.4901 0.5199
0.15669 0.4936 0.5204
0.15679 0.4942 0.5204
0.15689 0.4906 0.5204
0.15699 0.4906 0.5204
0.15709 0.4936 0.5210
0.15719 0.4996 0.5198
0.15729 0.4948 0.5216
0.15739 0.4912 0.5210
0.15749 0.4894 0.5204
0.15759 0.4978 0.5222
0.15769 0.4948 0.5204
0.15779 0.4984 0.5222
0.15789 0.4966 0.5210
0.15799 0.4954 0.5222
0.15809 0.4924 0.5210
0.15819 0.4960 0.5222
0.15829 0.4954 0.5222
0.15839 0.5019 0.5222
0.15849 0.4966 0.5222
0.15859 0.4972 0.5228
0.15869 0.4948 0.5222
0.15879 0.4996 0.5222
0.15889 0.4948 0.5234
0.15899 0.4972 0.5228
0.15909 0.4978 0.5229
0.15919 0.4972 0.5222
0.15929 0.4900 0.5228
0.15939 0.5007 0.5240
0.15949 0.4984 0.5234
0.15959 0.4972 0.5240
0.15969 0.5025 0.5234
0.15979 0.5019 0.5234
0.15989 0.5001 0.5234
0.15999 0.4966 0.5246
0.16009 0.4948 0.5234
0.16019 0.4966 0.5240
0.16029 0.4948 0.5246
0.16039 0.4942 0.5234
0.16049 0.4966 0.5246
0.16059 0.4990 0.5252
0.16069 0.5007 0.5246
0.16079 0.4984 0.5252
0.16089 0.4996 0.5246
0.16099 0.5049 0.5258
0.16109 0.4984 0.5240
0.16119 0.5025 0.5258
0.16129 0.4966 0.5252
0.16139 0.4984 0.5258
0.16148 0.5019 0.5258
0.16158 0.4972 0.5252
0.16168 0.5032 0.5259
0.16178 0.4990 0.5264
0.16188 0.5025 0.5252
0.16198 0.5025 0.5264
0.16208 0.5019 0.5264
0.16218 0.4990 0.5264
0.16228 0.5013 0.5258
0.16238 0.4972 0.5258
0.16248 0.5073 0.5282
0.16258 0.5049 0.5264
0.16268 0.5055 0.5270
0.16278 0.5007 0.5276
0.16288 0.5001 0.5264
0.16298 0.5031 0.5276
0.16308 0.4996 0.5270
0.16318 0.5019 0.5276
0.16328 0.5025 0.5276
0.16338 0.5025 0.5276
0.16348 0.5001 0.5282
0.16358 0.5013 0.5276
0.16368 0.5001 0.5282
0.16378 0.5013 0.5282
0.16388 0.5013 0.5276
0.16398 0.5001 0.5294
0.16408 0.4948 0.5276
0.16418 0.5056 0.5289
0.16428 0.5025 0.5282
0.16438 0.5049 0.5294
0.16448 0.4996 0.5282
0.16458 0.4972 0.5294
0.16468 0.5037 0.5288
0.16478 0.5025 0.5294
0.16488 0.5019 0.5300
0.16498 0.5079 0.5294
0.16508 0.5043 0.5288
0.16518 0.5043 0.5294
0.16528 0.5043 0.5312
0.16538 0.5019 0.5294
0.16548 0.5079 0.5294
0.16558 0.5079 0.5312
0.16568 0.5061 0.5306
0.16578 0.5031 0.5288
0.16588 0.5025 0.5306
0.16598 0.5091 0.5318
0.16608 0.5079 0.5294
0.16618 0.4996 0.5318
0.16628 0.5037 0.5312
0.16638 0.5025 0.5300
0.16648 0.5079 0.5318
0.16658 0.5037 0.5312
0.16668 0.5086 0.5313
0.16678 0.5043 0.5312
0.16688 0.5043 0.5318
0.16698 0.5073 0.5318
0.16708 0.5121 0.5318
0.16718 0.5037 0.5318
0.16728 0.5049 0.5318
0.16738 0.5091 0.5324
0.16748 0.5025 0.5324
0.16758 0.5013 0.5318
0.16768 0.5073 0.5330
0.16778 0.5085 0.5318
0.16788 0.5091 0.5324
0.16798 0.5067 0.5336
0.16808 0.5103 0.5330
0.16818 0.5115 0.5324
0.16828 0.5079 0.5336
0.16838 0.5115 0.5330
0.16848 0.5109 0.5336
0.16858 0.5073 0.5330
0.16868 0.5043 0.5342
0.16878 0.5067 0.5336
0.16888 0.5097 0.5342
0.16897 0.5121 0.5342
0.16907 0.5115 0.5336
0.16917 0.5140 0.5348
0.16927 0.5073 0.5336
0.16937 0.5079 0.5342
0.16947 0.5061 0.5342
0.16957 0.5061 0.5354
0.16967 0.5085 0.5342
0.16977 0.5055 0.5342
0.16987 0.5109 0.5348
0.16997 0.5109 0.5348
0.17007 0.5139 0.5360
0.17017 0.5061 0.5360
0.17027 0.5091 0.5354
0.17037 0.5055 0.5348
0.17047 0.5103 0.5348
0.17057 0.5055 0.5360
0.17067 0.5115 0.5360
0.17077 0.5091 0.5360
0.17087 0.5097 0.5360
0.17097 0.5091 0.5372
0.17107 0.5103 0.5354
0.17117 0.5115 0.5372
0.17127 0.5127 0.5360
0.17137 0.5133 0.5366
0.17147 0.5061 0.5366
0.17157 0.5139 0.5366
0.17167 0.5140 0.5378
0.17177 0.5115 0.5366
0.17187 0.5157 0.5366
0.17197 0.5121 0.5372
0.17207 0.5097 0.5383
0.17217 0.5175 0.5366
0.17227 0.5127 0.5377
0.17237 0.5133 0.5377
0.17247 0.5115 0.5377
0.17257 0.5121 0.5389
0.17267 0.5139 0.5372
0.17277 0.5085 0.5383
0.17287 0.5115 0.5383
0.17297 0.5121 0.5377
0.17307 0.5139 0.5389
0.17317 0.5157 0.5377
0.17327 0.5204 0.5395
0.17337 0.5169 0.5383
0.17347 0.5175 0.5395
0.17357 0.5127 0.5383
0.17367 0.5085 0.5389
0.17377 0.5139 0.5395
0.17387 0.5085 0.5389
0.17397 0.5133 0.5395
0.17407 0.5139 0.5395
0.17417 0.5157 0.5396
0.17427 0.5103 0.5395
0.17437 0.5210 0.5407
0.17447 0.5198 0.5401
0.17457 0.5169 0.5401
0.17467 0.5145 0.5401
0.17477 0.5115 0.5395
0.17487 0.5139 0.5413
0.17497 0.5139 0.5407
0.17507 0.5175 0.5401
0.17517 0.5121 0.5407
0.17527 0.5175 0.5413
0.17537 0.5151 0.5401
0.17547 0.5175 0.5407
0.17557 0.5192 0.5419
0.17567 0.5139 0.5413
0.17577 0.5127 0.5413
0.17587 0.5192 0.5407
0.17597 0.5121 0.5425
0.17607 0.5121 0.5419
0.17617 0.5151 0.5413
0.17627 0.5181 0.5419
0.17637 0.5157 0.5425
0.17646 0.5157 0.5425
0.17656 0.5204 0.5413
0.17666 0.5199 0.5426
0.17676 0.5192 0.5425
0.17686 0.5157 0.5431
0.17696 0.5204 0.5425
0.17706 0.5169 0.5431
0.17716 0.5210 0.5431
0.17726 0.5163 0.5431
0.17736 0.5175 0.5425
0.17746 0.5210 0.5437
0.17756 0.5252 0.5437
0.17766 0.5121 0.5431
0.17776 0.5192 0.5431
0.17786 0.5181 0.5437
0.17796 0.5192 0.5455
0.17806 0.5198 0.5431
0.17816 0.5216 0.5443
0.17826 0.5151 0.5443
0.17836 0.5210 0.5443
0.17846 0.5181 0.5443
0.17856 0.5228 0.5437
0.17866 0.5222 0.5461
0.17876 0.5228 0.5437
0.17886 0.5157 0.5443
0.17896 0.5210 0.5455
0.17906 0.5204 0.5449
0.17916 0.5205 0.5450
0.17926 0.5187 0.5461
0.17936 0.5192 0.5443
0.17946 0.5192 0.5467
0.17956 0.5198 0.5455
0.17966 0.5252 0.5455
0.17976 0.5252 0.5461
0.17986 0.5175 0.5455
0.17996 0.5175 0.5461
0.18006 0.5228 0.5461
0.18016 0.5270 0.5461
0.18026 0.5222 0.5461
0.18036 0.5204 0.5479
0.18046 0.5216 0.5467
0.18056 0.5181 0.5461
0.18066 0.5234 0.5467
0.18076 0.5204 0.5467
0.18086 0.5234 0.5479
0.18096 0.5198 0.5467
0.18106 0.5163 0.5467
0.18116 0.5252 0.5467
0.18126 0.5228 0.5479
0.18136 0.5276 0.5485
0.18146 0.5282 0.5479
0.18156 0.5288 0.5485
0.18166 0.5241 0.5474
0.18176 0.5228 0.5485
0.18186 0.5270 0.5479
0.18196 0.5300 0.5485
0.18206 0.5234 0.5485
0.18216 0.5264 0.5491
0.18226 0.5288 0.5485
0.18236 0.5216 0.5485
0.18246 0.5288 0.5485
0.18256 0.5204 0.5497
0.18266 0.5306 0.5491
0.18276 0.5252 0.5485
0.18286 0.5246 0.5497
0.18296 0.5240 0.5503
0.18306 0.5246 0.5485
0.18316 0.5276 0.5497
0.18326 0.5294 0.5503
0.18336 0.5264 0.5497
0.18346 0.5288 0.5497
0.18356 0.5276 0.5503
0.18366 0.5276 0.5497
0.18376 0.5282 0.5509
0.18386 0.5270 0.5503
0.18395 0.5258 0.5497
0.18405 0.5288 0.5509
0.18415 0.5259 0.5516
0.18425 0.5228 0.5509
0.18435 0.5276 0.5509
0.18445 0.5270 0.5509
0.18455 0.5300 0.5509
0.18465 0.5258 0.5515
0.18475 0.5324 0.5515
0.18485 0.5288 0.5515
0.18495 0.5264 0.5527
0.18505 0.5264 0.5509
