x,y
613950,352550
398250,391150
495350,247950
447750,345850
658750,292550
534950,359750
576950,363050
608350,288650
646950,378150
355450,288150
651850,206050
649850,270750
395950,389450
672350,202150
654550,346050
512050,326550
578150,365050
758850,233550
577350,239750
366650,271750
536050,356250
483550,283750
320550,279150
450750,318050
588950,357950
686250,372550
451750,323550
475950,283550
438350,271350
575750,366150
418650,325050
684450,317950
376950,283650
583750,353050
393150,323550
503650,323050
389850,322450
596750,343650
644050,379850
570650,368450
500250,285350
576450,368750
450450,317150
554650,368350
501450,322950
697150,302450
395550,388850
544850,347250
610350,325850
398250,385550
496250,244550
401750,385750
583550,356950
655150,204050
605450,299150
693950,260050
471950,309350
567350,349150
566450,344950
480050,292150
490950,245850
377150,283150
569250,343850
514450,300750
548550,309650
431650,364750
563150,346850
602050,328450
452350,320750
450450,332150
451350,320650
748850,270350
497350,246550
414050,301850
556650,354650
525450,373850
640050,238650
449950,341250
697050,368050
596750,306250
396550,389250
576150,365650
568650,370450
590650,319150
448950,314750
487850,252850
682550,271550
572350,365650
683350,375450
636050,311050
391550,319050
496450,247950
496450,246150
579350,362750
709550,242650
589150,357950
449650,330650
461750,293450
525850,380150
542150,277350
672150,354250
501850,289850
568050,343850
681550,188450
579350,425150
527450,238750
657850,193350
569450,371750
571650,412650
511250,325150
657050,220250
399850,372850
583050,353350
632750,276850
741250,288350
655650,205950
735250,298850
595350,346550
471950,305150
569750,369950
367550,263050
709050,273250
468550,312450
495850,246150
599050,304850
599750,351150
656050,205750
710150,283150
524050,238750
755950,234750
575450,371950
338350,291250
710650,284650
445350,325150
500950,252150
577050,365350
577650,363550
634250,276750
507850,242450
495650,246650
482050,272650
551950,312250
397650,391650
569850,268350
661150,253450
470150,308650
673450,352850
568750,368450
556050,358050
559450,371850
578250,367950
617850,361050
461850,301550
350250,347250
620850,356350
395450,386650
468950,312650
536350,359450
449550,314750
598050,312050
574650,371250
447850,314350
581450,364850
583150,345050
708350,291750
613550,265050
694850,242250
546750,305650
524650,377650
618850,353150
683950,373250
588450,320250
648550,193150
540050,361150
565250,265750
451750,323850
673750,280650
530650,368550
480450,271750
423050,368350
451950,330050
511150,328450
449650,347450
657350,327750
567750,370350
518550,333150
733350,296750
626950,303750
584650,361650
569250,345550
723850,227250
566850,366350
586350,268850
526250,413450
583150,358850
706150,291750
643450,267650
475050,288350
656250,203950
632350,248550
641550,375250
572250,367250
642650,380750
446750,348450
599150,307250
482750,283850
619750,303550
500550,252550
339350,263750
446350,333750
401750,385450
583150,401550
617750,329150
583350,354750
529650,378950
470750,307650
750950,236450
511950,329150
450550,314950
574350,365250
450050,314450
601350,306250
609850,284650
499150,249550
554950,356050
526850,291650
569650,372350
