sugas,parklajumi,svarots
ENNAUT,0.26561100947027433,0.0015966255378871896
ENNERO,0.1858838221158991,0.0011173740804728907
ENNFUS,0.3085692322438519,0.0018548535220333701
EPIALT,0.5059528592173529,0.0030413545643478827
EPIAUT,0.0454992578591461,2.7350250728577996e-4
EPICHR,0.07031660565736515,4.226831130004668e-4
EPIHAS,0.591807284891512,0.003557437722366756
EPIREP,0.445952513820928,0.0026806839583626845
EPIRIV,0.2824912793278004,0.0016980952397444452
EPISP.,0.060055173399692706,3.610001849073345e-4
EPITED,0.12304543611599515,7.396436089568455e-4
EPITEN,0.009824025247972025,5.905361237488943e-5
EPITRI,0.1351890082973655,8.126403477012996e-4
EPITRS,0.4193548114647053,0.00252080138829994
EPIVES,0.13759577274835788,8.271077509681944e-4
ERADEF,0.3592697594256063,0.002159621598643508
EREAET,0.3102704787996052,0.0018650799569336985
ERELIG,0.1369813216100283,8.234141978237015e-4
ERILAN,0.13308095031260292,7.999685114678109e-4
ERYTAG,0.10505838901859756,6.315209117683517e-4
EUCGLY,0.17036430935790847,0.0010240840829897594
EUCOCE,0.09519784526544589,5.722477814672604e-4
EUCVIR,0.46957740383132557,0.0028226965307918336
EUDLAC,0.26735707106255596,0.0016071213623431138
EULMEL,0.003915198517873479,2.3534814885880923e-5
EULMIN,0.11075668802290728,6.65774197168467e-4
EULPOP,0.18657959389620654,0.0011215564635570694
EULPRU,0.4385559481461808,0.0026362221505765024
EULPYR,0.2752883906237547,0.0016547976517627785
EUMEUM,0.11528941803230366,6.93021081639797e-4
EUPABI,0.03649281697669219,2.1936351076196883e-4
EUPAUR,0.12301311460897381,7.394493197832296e-4
EUPCEN,0.01941721946666094,1.1671966661721037e-4
EUPICT,0.33838735085032956,0.0020340944719992615
EUPIT.,0.40870066460591864,0.002456757796910167
EUPLAN,0.09805966795873897,5.894506045209042e-4
EUPMAT,0.13449372707881277,8.084609134535681e-4
EUPSIM,0.34655742901397446,0.0020832059733207828
EUPSP.,0.16747777525931812,0.0010067327161658352
EUPSUC,0.10710620707254837,6.438306372138635e-4
EUPTRA,0.39676941573828756,0.002385037363789042
EUPUNA,0.14997344494818854,9.015116982038893e-4
EUROCC,0.35378319245328876,0.0021266410645880817
EUTPOT,0.22995022277116506,0.0013822634794073895
EVEPAL,0.576677945348462,0.0034664931115466853
EXACON,0.007569360993954145,4.550050501497334e-5
FABADI,0.2431812624163849,0.0014617971396742846
FABNIO,0.21201965077733365,0.0012744802620950815
FALLAC,0.45041297616299514,0.0027074964316119365
FAVQUE,0.3721802723383982,0.0022372285271548536
GALMEL,0.49014574256927324,0.0029463357389948987
GASQUE,0.3620430697280407,0.0021762923611325456
GELSP.,0.588663834626113,0.0035385419959402657
GEOPAP,0.38327291325424756,0.0023039079686591017
GEOSP.,0.449018901758292,0.0026991164521799733
GLYBER,0.0736524009067408,4.427350524699111e-4
GLYSIM,0.5931986363278177,0.0035658013336485775
GONRHA,0.25888883621430536,0.0015562175988036876
GORFLA,0.12234174548968811,7.354136245635993e-4
GRAORO,0.05646280940967677,3.3940597426341287e-4
GRIAPR,0.17104380083094844,0.001028168602832502
GYMRUF,8.956483634231633e-7,5.383869640269291e-9
GYNSEL,0.5900352950898466,0.0035467860397582034
HABPYR,0.0927074935571035,5.572779233134498e-4
HADPLE,0.13397069350040355,8.053168842579178e-4
HAMLUC,0.13086601575039122,7.866542249334196e-4
HARFOR,0.12911238148639356,7.761128800712593e-4
HECDYS,0.12323904885871795,7.408074426778502e-4
HEDNUB,0.14492360878542082,8.711564151314701e-4
HELARM,0.10830616668684431,6.510437650448187e-4
HELVIR,0.035483103175494954,2.1329397755939623e-4
HEMAES,0.02649653631196119,1.5927444658865703e-4
HEMFUC,0.13068082491315414,7.855410164835697e-4
HEMTIT,0.17692793131136553,0.001063538947653791
HEPHUM,0.14695584050594496,8.833724489109599e-4
HESCOM,0.31076101602502326,0.001868028645931752
HETMOR,0.12598590502150692,7.573191855726886e-4
