sugas,parklajumi,svarots
CHICLA,0.6279953965071055,0.0030731001735526415
CHLCLO,0.7564263486008552,0.003701577998969898
CHLSIT,0.6508328375156387,0.0031848553620734024
CHLVIR,0.24378999013780694,0.0011929881415849114
CHRCUL,0.2506553136430018,0.0012265836535467107
CLECIN,0.011788468355254298,5.768695813686894e-5
CLELIC,0.36054634993067086,0.0017643362621897493
CLESEN,0.0011038894621389207,5.401891345940251e-6
CLOCUR,0.6231159241874281,0.0030492224392318994
CLOPIG,0.02524969323333529,1.235595628393045e-4
CLOSP.,0.4358699365669331,0.0021329327972152826
COEARC,0.30492156402039317,0.0014921359559686052
COEGLY,0.296318318605294,0.0014500359101317915
COEHER,0.3384213961916708,0.0016560676354556423
COEPAM,0.7305539137083743,0.0035749710451601453
COETUL,0.32289125704241534,0.0015800707832807337
COLCOR,0.5515640453801373,0.0026990827846998695
COLHYA,0.4553085620384672,0.002228055856464524
COLIA.,0.013494601828388044,6.603593505860018e-5
COLLUT,0.14126865846440914,6.912992376363902e-4
COLPAL,0.37136238149596557,0.0018172645936159527
COLPEN,0.036323829295661636,1.7775093055372626e-4
COLSAL,0.4063749235829423,0.001988598730398578
COLSP.,0.5500134641555597,0.002691495003870806
COLSPI,0.10821646183187517,5.295580660088893e-4
COMBAJ,0.5202810918362756,0.002545999417370133
CONVAC,0.21859308418315504,0.0010696868936889735
CORCOR,0.21107876770125872,0.001032915529737767
COSCOS,0.43089666754003364,0.002108596068005651
COSCRI,0.20761784787015702,0.001015979492638186
COSOCE,0.6015006918712911,0.0029434481380959995
COSTRA,0.32941061718390385,0.0016119733209325905
CRAHER,0.09456126274764277,4.627362470766933e-4
CRALAT,0.40820744338023546,0.001997566179743625
CRAPER,0.43733045506788365,0.0021400798554321292
CRASP.,0.7113367374719896,0.003480931649400725
CROELI,0.20255077474739866,9.911837323833153e-4
CRYCHA,0.08698519663431571,4.256627108418648e-4
CRYGEM,0.13075814312293968,6.398659521383617e-4
CUCLAC,0.3323662995840062,0.0016264369748817133
CUCLUC,0.30208907536719914,0.0014782751515421226
CUCSP.,0.6230938276182597,0.0030491143095052737
CUPARG,0.4849351982620758,0.0023730340225895405
CUPMIN,0.42336633221199726,0.002071746315710952
CYASEM,0.32767542170858804,0.0016034821288856429
CYBMES,0.33237163135899805,0.001626463065962546
CYCALB,0.7793813937648795,0.003813908684305859
CYCPEN,0.7134007227863537,0.003491031776986152
CYCPUN,0.5557147483218529,0.002719394280614485
CYDPER,0.3281737780178842,0.0016059208392155391
CYDPOM,0.7611103512416199,0.003724499200953728
CYDSTR,0.004185482391532459,2.0481689412629943e-5
DEIELP,0.5293126337680931,0.002590195335417444
DEIPOR,0.6724778872644104,0.003290775575039093
DEIRIB,0.6501378586497412,0.0031814544777909954
DELBAN,0.4367720756132568,0.002137347421391265
DENLUT,0.46705379293635885,0.0022855312317801428
DENPIN,0.3707733907157071,0.0018143823628239747
DEPSP.,0.4111119845641246,0.0020117795737684004
DIACHR,0.5911345315627731,0.0028927212550322622
DIAMEN,0.09305606369157915,4.553705442289527e-4
DIARET,0.7286475322635657,0.003565642153290103
DIASAN,0.32649975175973217,0.0015977289791906536
DIASTE,0.7153351931419287,0.0035004981221512838
DICHIS,0.20740995035413382,0.0010149621445873474
DICPET,0.5130057228553074,0.0025103973448033167
DICSP.,0.3802086590355221,0.001860553918972971
DILCAE,0.38641729446410394,0.0018909359229163458
DIUFAG,6.529606247768729e-4,3.195267704963416e-6
DRECUR,0.5776247537205246,0.0028266110560362387
DREFAL,0.7331754699313329,0.0035877996501603743
DRYERE,0.04750846406361957,2.3248302451127416e-4
DYSTRU,0.38716456769073254,0.0018945927100444304
ECLSIL,0.09789958911830457,4.790723721599606e-4
